Date,S17,S17Nm,Index,Constituents
2021-12-03,12,運輸・物流,96.33656103535435,96
2021-12-03,13,商社・卸売,98.62475442043221,265
2021-12-03,14,小売,94.80160397898017,298
2021-12-03,15,銀行,97.89915966386555,73
2021-12-03,16,金融（除く銀行）,94.21590659516107,78
2021-12-03,17,不動産,98.08917197452229,117
2021-12-03,2,エネルギー資源,102.54875655167169,14
2021-12-03,3,建設・資材,95.87854497839152,256
2021-12-03,4,素材・化学,94.53860640301318,265
2021-12-03,5,医薬品,87.25361366622865,69
2021-12-03,6,自動車・輸送機,96.11650485436894,97
2021-12-03,7,鉄鋼・非鉄,93.82477365811597,68
2021-12-03,8,機械,94.25067075507857,201
2021-12-03,9,電機・精密,96.58623844441712,268
2021-12-10,1,食品,96.68014354066986,128
2021-12-10,10,情報通信・サービスその他,93.19422516179503,994
2021-12-10,11,電気・ガス,91.34117647058824,27
2021-12-10,12,運輸・物流,98.98843930635837,93
