Date,S33,S33Nm,PER,PBR,PERCount,PBRCount
2025-04-18,0050,水産・農林業,14.357549672937452,1.0722324771289862,10,11
2025-04-25,0050,水産・農林業,13.683373110580748,1.0695246520406019,11,12
2025-05-02,0050,水産・農林業,13.823763395573026,1.0551161597535468,11,12
2025-05-09,0050,水産・農林業,13.833122747905845,1.0501509578031687,11,12
2025-05-16,0050,水産・農林業,13.041431261770244,0.9340597633897878,11,11
2025-05-23,0050,水産・農林業,13.8991914471383,0.9194128280172342,12,12
2025-05-30,0050,水産・農林業,13.996498306723954,0.9482802637804953,12,12
2025-06-06,0050,水産・農林業,13.744662861396346,0.9331627729610388,12,12
2025-06-13,0050,水産・農林業,13.605237031841897,0.9275722221670464,12,12
2025-06-20,0050,水産・農林業,13.703317340248926,0.947912251497977,12,12
2025-06-27,0050,水産・農林業,13.324758371004895,0.9630358719781155,12,12
2025-07-04,0050,水産・農林業,13.226208407395157,0.9745667500858897,12,12
2025-07-11,0050,水産・農林業,13.233890467935046,0.9721368168797533,12,12
2025-07-18,0050,水産・農林業,13.424381808112452,0.9669553993662363,12,12
2025-07-25,0050,水産・農林業,13.561828436726415,0.9642670544097769,12,12
2025-08-01,0050,水産・農林業,13.773931847882949,0.9916370646372801,12,12
2025-08-08,0050,水産・農林業,13.01510077477666,1.0382604140505665,12,12
2025-08-15,0050,水産・農林業,12.679528644864835,1.05669439004843,12,12
2025-08-22,0050,水産・農林業,13.01306710945638,1.0938644498483718,12,12
2025-08-29,0050,水産・農林業,12.88517983784094,1.077671366097098,12,12
2025-09-05,0050,水産・農林業,13.318614342408157,1.1212716099494124,12,12
2025-09-12,0050,水産・農林業,13.514657911559409,1.1376593445639878,12,12
2025-09-19,0050,水産・農林業,13.267102717692365,1.1152687447482164,12,12
2025-09-26,0050,水産・農林業,13.542207866556168,1.1395637350728076,12,12
2025-10-03,0050,水産・農林業,13.008609393712202,1.095449279700433,12,12
2025-10-10,0050,水産・農林業,13.070637871351035,1.1015689998536624,12,12
2025-10-17,0050,水産・農林業,13.372723949552165,1.1195721543433366,12,12
2025-10-24,0050,水産・農林業,13.362620765399473,1.14572372397258,12,12
2025-10-31,0050,水産・農林業,13.073108723252176,1.130900925725224,12,12
2025-11-07,0050,水産・農林業,14.587773784045643,1.1717757398109296,12,12
2025-11-14,0050,水産・農林業,15.327574260765822,1.194775593958196,12,12
2025-11-21,0050,水産・農林業,14.820649539505576,1.1224950203039539,11,11
2025-11-28,0050,水産・農林業,15.819397317821942,1.2713860032253805,12,12
2025-12-05,0050,水産・農林業,15.603147125086451,1.2282243441049039,12,12
2025-12-12,0050,水産・農林業,15.576303907849393,1.2400236214215172,12,12
2025-12-19,0050,水産・農林業,15.32360531932455,1.2278555004429097,12,12
2025-12-26,0050,水産・農林業,15.038004376383782,1.2289180545451346,12,12
2025-12-30,0050,水産・農林業,15.244930108715455,1.2141902662520483,12,12
2026-01-09,0050,水産・農林業,15.112779913666166,1.2125262143117257,12,12
2026-01-16,0050,水産・農林業,15.504204307203164,1.2069907188047164,12,12
2026-01-23,0050,水産・農林業,16.145758364984523,1.2703767912116097,12,12
2026-01-30,0050,水産・農林業,13.841315398552371,1.278243366173574,12,12
2026-02-06,0050,水産・農林業,14.188791632645032,1.3592570781400477,12,12
2026-02-13,0050,水産・農林業,14.294774751126228,1.4332023477263165,12,12
2026-02-20,0050,水産・農林業,13.92585431389868,1.3945571014699296,12,12
2026-02-27,0050,水産・農林業,14.686848636686785,1.4601524142936073,12,12
2026-03-06,0050,水産・農林業,13.739156106211905,1.3703259728834782,12,12
2026-03-13,0050,水産・農林業,13.049580034329349,1.3266319781557403,12,12
2026-03-19,0050,水産・農林業,13.336829214302576,1.3622009657973266,12,12
2026-03-27,0050,水産・農林業,13.456144405212864,1.3551367663289136,12,12
2026-04-03,0050,水産・農林業,13.265283658629343,1.376372325874664,12,12
2026-04-10,0050,水産・農林業,13.065415971591303,1.3241407885170293,12,12
2026-04-17,0050,水産・農林業,10.954337545546165,1.1301298241662778,11,11
2026-04-24,0050,水産・農林業,12.055251689684088,1.2457856334201924,12,12
2021-04-30,1050,鉱業,,,0,0
2021-05-07,1050,鉱業,,,1,0
2021-05-14,1050,鉱業,11.462078341263098,0.060901166107574,4,3
2021-05-21,1050,鉱業,11.137621187576112,0.05807717760890897,4,3
2021-05-28,1050,鉱業,11.307053204314673,0.05653682024600078,4,3
2021-06-04,1050,鉱業,11.381298806794039,0.05861915519956186,4,3
2021-06-11,1050,鉱業,11.466535635829166,0.05782045138175761,4,3
2021-06-18,1050,鉱業,11.433826104442169,0.0560518929280482,4,3
2021-06-25,1050,鉱業,11.809390135779527,0.058961456835763676,4,3
2021-07-02,1050,鉱業,11.51508575748357,0.05682207160950229,4,3
2021-07-09,1050,鉱業,11.121699193121698,0.05345610552018439,4,3
2021-07-16,1050,鉱業,11.169011638871623,0.05454006070149015,4,3
2021-07-21,1050,鉱業,10.829478097489122,0.05154492138472422,4,3
2021-07-30,1050,鉱業,10.95453984837955,0.05183017274822574,4,3
2021-08-06,1050,鉱業,10.991233201000028,0.05248625088427923,4,3
2021-08-13,1050,鉱業,10.076754988073466,0.05231510006617832,4,3
2021-08-20,1050,鉱業,9.782040111811902,0.05160197165742453,4,3
2021-08-27,1050,鉱業,10.035679569723431,0.05265740170238014,4,3
2021-09-03,1050,鉱業,10.241723102699742,0.054654161246890764,4,3
2021-09-10,1050,鉱業,10.38520057178288,0.05462563611054061,4,3
2021-09-17,1050,鉱業,10.51231184135403,0.056394194564250016,4,3
2021-09-24,1050,鉱業,10.67424126478067,0.0584765295178111,4,3
2021-10-01,1050,鉱業,10.912540728596895,0.05953195956276671,4,3
2021-10-08,1050,鉱業,12.32679438225233,0.062355948061431736,4,3
2021-10-15,1050,鉱業,6.817390405644849,0.06375367974258918,4,3
2021-10-22,1050,鉱業,6.82057742222191,0.058961456835763676,4,3
2021-10-29,1050,鉱業,6.952562840790629,0.05924670819926519,4,3
2021-11-05,1050,鉱業,6.250852213930484,0.05921818306291504,4,3
2021-11-12,1050,鉱業,6.349518249134524,0.06617831633235208,4,3
2021-11-19,1050,鉱業,6.263220564786415,0.06455238356039343,4,3
2021-11-26,1050,鉱業,6.157189673397497,0.06626389174140253,4,3
2021-12-03,1050,鉱業,6.048175403315508,0.06746194746810891,4,3
2021-12-10,1050,鉱業,6.281027246397045,0.07393715341959335,4,3
2021-12-17,1050,鉱業,6.429507930560652,0.07285319823828758,4,3
2021-12-24,1050,鉱業,6.442311117500226,0.07142694142078,4,3
2021-12-30,1050,鉱業,6.508347168176081,0.0714839916934803,4,3
2022-01-07,1050,鉱業,6.71400735748413,0.07490700805549852,4,3
2022-01-14,1050,鉱業,6.97939559454605,0.07861527578101825,4,3
2022-01-21,1050,鉱業,6.647008044093186,0.07516373428264987,4,3
2022-01-28,1050,鉱業,6.912924707786551,0.076504415691107,4,3
2022-02-04,1050,鉱業,7.1215682757876735,0.07890052714451976,4,3
2022-02-10,1050,鉱業,5.668629269575882,0.5072852913894647,4,5
2022-02-18,1050,鉱業,5.671836280340168,0.501959461558604,4,5
2022-02-25,1050,鉱業,5.70190529420014,0.5126111212203251,4,5
2022-03-04,1050,鉱業,6.8997693400503985,0.5760310107988872,4,5
2022-03-11,1050,鉱業,7.101463001890355,0.559427764017037,4,5
2022-03-18,1050,鉱業,6.928367377995143,0.5557005045353971,4,5
2022-03-25,1050,鉱業,7.33673416759992,0.5807747955937016,4,5
2022-04-01,1050,鉱業,6.926498813679169,0.5733202766304218,4,5
2022-04-08,1050,鉱業,7.147302010637928,0.5604442893302115,4,5
2022-04-15,1050,鉱業,6.622427293007579,0.5648492323539677,4,5
2022-04-22,1050,鉱業,6.616875751205979,0.5604442893302115,4,5
2022-04-28,1050,鉱業,6.532313032863216,0.563493865269735,4,5
2022-05-06,1050,鉱業,6.677887334048011,0.5760310107988872,4,5
2022-05-13,1050,鉱業,4.2186719920119815,0.5509567197405827,5,5
2022-05-20,1050,鉱業,5.190395343196702,0.5241882198269874,5,5
2022-05-27,1050,鉱業,5.141886975503275,0.5275766375375691,5,5
2022-06-03,1050,鉱業,4.656803298569003,0.5370642071271978,5,5
2022-06-10,1050,鉱業,4.753820033955858,0.5540062956801063,5,5
2022-06-17,1050,鉱業,4.438515643948581,0.5221551692006384,5,5
2022-06-24,1050,鉱業,4.244482173174873,0.5102957072136025,5,5
2022-07-01,1050,鉱業,4.2929905408683,0.5055519224187881,5,5
2022-07-08,1050,鉱業,4.438515643948581,0.5075849730451371,5,5
2022-07-15,1050,鉱業,4.681057482415717,0.5116510742978352,5,5
2022-07-22,1050,鉱業,5.529953917050691,0.5268989539954527,5,5
2022-07-29,1050,鉱業,5.118483412322274,0.5218163274295802,5,5
2022-08-05,1050,鉱業,6.469194312796208,0.5150394920084168,5,5
2022-08-12,1050,鉱業,5.758293838862559,0.5279154793086273,5,5
2022-08-19,1050,鉱業,5.710900473933649,0.5184279097189985,5,5
2022-08-26,1050,鉱業,5.924170616113743,0.5428245172351867,5,5
2022-09-02,1050,鉱業,6.113744075829383,0.5502790361984664,5,5
2022-09-09,1050,鉱業,5.9729868895314295,0.5821301626779343,5,5
2022-09-16,1050,鉱業,5.6872037914691935,0.563493865269735,5,5
2022-09-22,1050,鉱業,5.639810426540284,0.5662045994382003,5,5
2022-09-30,1050,鉱業,4.9289099526066344,0.5499401944274083,5,5
2022-10-07,1050,鉱業,4.43127962085308,0.5946673082070866,5,5
2022-10-14,1050,鉱業,5.023696682464455,0.6149978144705767,5,5
2022-10-21,1050,鉱業,5.23696682464455,0.6424439979262884,5,5
2022-10-28,1050,鉱業,4.9289099526066344,0.6639534522472783,5,5
2022-11-04,1050,鉱業,4.834123222748815,0.7052286334364473,5,5
2022-11-11,1050,鉱業,4.881516587677725,0.6963522503850131,5,5
2022-11-18,1050,鉱業,4.786729857819905,0.6785994842821447,5,5
2022-11-25,1050,鉱業,5.260663507109005,0.6941331546221545,5,5
2022-12-02,1050,鉱業,5.116549319844146,0.6643972713998499,5,5
2022-12-09,1050,鉱業,4.86704491079363,0.6319984732621151,5,5
2022-12-16,1050,鉱業,5.017431129947365,0.6515265159752703,5,5
2022-12-23,1050,鉱業,4.87046277941076,0.6324422924146869,5,5
2022-12-30,1050,鉱業,4.771344589513979,0.6195715369901073,5,5
2023-01-06,1050,鉱業,4.634629844828765,0.6018187708872389,5,5
2023-01-13,1050,鉱業,4.805523275685283,0.6240097285158244,5,5
2023-01-20,1050,鉱業,4.925148677284845,0.6395433988558342,5,5
2023-01-27,1050,鉱業,5.007177524095974,0.6501950585175552,5,5
2023-02-03,1050,鉱業,4.692733611319981,0.6093636964809579,5,5
2023-02-10,1050,鉱業,6.7427686949792,0.4820310311798695,5,5
2023-02-17,1050,鉱業,6.955596401276966,0.49724578395742636,5,5
2023-02-24,1050,鉱業,6.994292347876559,0.5000121026442549,5,5
2023-03-03,1050,鉱業,7.337718873947954,0.524563180989858,5,5
2023-03-10,1050,鉱業,7.11521718100029,0.508656848540594,5,5
2023-03-17,1050,鉱業,6.525103995356486,0.4664704885664591,5,5
2023-03-24,1050,鉱業,6.544451968656283,0.4678536479098734,5,5
2023-03-31,1050,鉱業,6.757279674954049,0.48306840068743023,5,5
2023-04-07,1050,鉱業,5.331500152765048,0.4924047262554765,5,5
2023-04-14,1050,鉱業,5.117629086465017,0.5235258114822973,5,5
2023-04-21,1050,鉱業,5.209288114879316,0.5007036823159621,5,5
2023-04-28,1050,鉱業,5.041246562786435,0.5093484282123012,5,5
2023-05-02,1050,鉱業,5.1634586006721666,0.5131521164066903,5,5
2023-05-12,1050,鉱業,5.132905591200734,0.5048531603462049,5,5
2023-05-19,1050,鉱業,5.592007157769162,0.5186847537803474,5,5
2023-05-26,1050,鉱業,5.129734566060244,0.5224884419747367,5,5
2023-06-02,1050,鉱業,5.129734566060244,0.5238716013181509,5,5
2023-06-09,1050,鉱業,5.547271100507008,0.5485955745816807,5,5
2023-06-16,1050,鉱業,5.502535043244855,0.5660579612922858,5,5
2023-06-23,1050,鉱業,5.278854756934089,0.5520534729402164,5,5
2023-06-30,1050,鉱業,5.219206680584551,0.5525721576939968,5,5
2023-07-07,1050,鉱業,5.398150909633165,0.5539553170374111,5,5
2023-07-14,1050,鉱業,5.204294661497166,0.5810998191519159,5,5
2023-07-21,1050,鉱業,5.084998508798091,0.6110106399532492,5,5
2023-07-28,1050,鉱業,5.174470623322398,0.6362532979705595,5,5
2023-08-04,1050,鉱業,4.861318222487324,0.6397111963290951,5,5
2023-08-10,1050,鉱業,5.24903071875932,0.7316912926661434,5,5
2023-08-18,1050,鉱業,5.084998508798091,0.6737714951606713,5,5
2023-08-25,1050,鉱業,5.368326871458395,0.6941730954760316,5,5
2023-09-01,1050,鉱業,5.770951386817775,0.7265044451283399,5,5
2023-09-08,1050,鉱業,6.039367730390695,0.7517471031456502,5,5
2023-09-15,1050,鉱業,6.755144646585148,0.7966997818066136,5,5
2023-09-22,1050,鉱業,7.053385028332836,0.7826952934545442,5,5
2023-09-29,1050,鉱業,4.5245116107629935,0.7801018696856425,5,5
2023-10-06,1050,鉱業,4.6443051971986735,0.6627062204133572,5,5
2023-10-13,1050,鉱業,4.847032805012901,0.7176868043140741,5,5
2023-10-20,1050,鉱業,4.63509030593439,0.7677877147638585,5,5
2023-10-27,1050,鉱業,4.625875414670107,0.755449964093982,5,5
2023-11-02,1050,鉱業,5.3262071507556215,0.7533031574069913,5,5
2023-11-10,1050,鉱業,6.044968669369702,0.7054112651412725,5,5
2023-11-17,1050,鉱業,5.685587910062662,0.6943939159071568,5,5
2023-11-24,1050,鉱業,5.952819756726871,0.699455557207619,5,5
2023-12-01,1050,鉱業,7.3534832288978995,0.6886995694441368,5,5
2023-12-08,1050,鉱業,7.266389851815169,0.6425120925774194,5,5
2023-12-15,1050,鉱業,7.237819511637652,0.6523190225970649,5,5
2023-12-22,1050,鉱業,7.346386804312217,0.6611768948728737,5,5
2023-12-29,1050,鉱業,7.254961715744162,0.6585567423831145,5,5
2024-01-05,1050,鉱業,7.548283874900004,0.6851825597438389,5,5
2024-01-12,1050,鉱業,7.658755856919736,0.6952104649835923,5,5
2024-01-19,1050,鉱業,7.590187040493696,0.6889862479382282,5,5
2024-01-26,1050,鉱業,7.559712010971011,0.6862199292513996,5,5
2024-02-02,1050,鉱業,7.696849643823093,0.698668363342128,5,5
2024-02-09,1050,鉱業,7.601615176564702,0.6900236174457889,5,5
2024-02-16,1050,鉱業,7.620009913447974,0.6074874307704466,5,5
2024-02-22,1050,鉱業,7.688641476341176,0.6129589212652518,5,5
2024-03-01,1050,鉱業,7.885004003507836,0.6286134635142775,5,5
2024-03-08,1050,鉱業,8.270103328630801,0.6593146046240174,5,5
2024-03-15,1050,鉱業,8.411179319022382,0.6705615573077834,5,5
2024-03-22,1050,鉱業,8.708582758226257,0.694271349451939,5,5
2024-03-29,1050,鉱業,8.924009608418805,0.6996550301624408,5,5
2024-04-05,1050,鉱業,9.41777557478934,0.7383669833374188,5,5
2024-04-12,1050,鉱業,9.892477218133985,0.7755842665056409,5,5
2024-04-19,1050,鉱業,9.18519083387349,0.7201320092549968,5,5
2024-04-26,1050,鉱業,9.047927708087087,0.7093703852063542,5,5
2024-05-02,1050,鉱業,8.55896406066062,0.6986087611577116,5,5
2024-05-10,1050,鉱業,8.427394224776677,0.7246160192752644,5,5
2024-05-17,1050,鉱業,8.23809024501066,0.7045874411847353,5,5
2024-05-24,1050,鉱業,8.287022473873684,0.7087725172036519,5,5
2024-05-31,1050,鉱業,8.470518332110027,0.7244665522745889,5,5
2024-06-07,1050,鉱業,8.122749991262102,0.6947226191401463,5,5
2024-06-14,1050,鉱業,8.187410436545385,0.7002528981651431,5,5
2024-06-21,1050,鉱業,8.131487889273355,0.6954699541435242,5,5
2024-06-28,1050,鉱業,8.273041837055677,0.7075767811982471,5,5
2024-07-05,1050,鉱業,8.599839222676593,0.7355271103245826,5,5
2024-07-12,1050,鉱業,8.540421516200063,0.7304452323016125,5,5
2024-07-19,1050,鉱業,8.458285274894271,0.7234202832698597,5,5
2024-07-26,1050,鉱業,7.906050120582992,0.676188711056373,5,5
2024-08-02,1050,鉱業,7.357310125476215,0.6292560728442375,5,5
2024-08-09,1050,鉱業,7.0559862187769165,0.6122168347672201,5,5
2024-08-16,1050,鉱業,7.722652885443583,0.6700605640286738,5,5
2024-08-23,1050,鉱業,7.360895779500431,0.6386724938867997,5,5
2024-08-30,1050,鉱業,7.474590869939707,0.6485373159313887,5,5
2024-09-06,1050,鉱業,6.871662360034453,0.5962238656949319,5,5
2024-09-13,1050,鉱業,6.430663221360896,0.5579603135219806,5,5
2024-09-20,1050,鉱業,6.689061154177433,0.5803803636233192,5,5
2024-09-27,1050,鉱業,6.744186046511628,0.5851633076449382,5,5
2024-10-04,1050,鉱業,7.462532299741602,0.6474910469266596,5,5
2024-10-11,1050,鉱業,7.235142118863049,0.6277614028374816,5,5
2024-10-18,1050,鉱業,6.900947459086994,0.5987648047064169,5,5
2024-10-25,1050,鉱業,6.801033591731266,0.5900957186672326,5,5
2024-11-01,1050,鉱業,6.919896640826873,0.6004089417138484,5,5
2024-11-08,1050,鉱業,6.913006029285099,0.5998110737111461,5,5
2024-11-15,1050,鉱業,6.649828906631904,0.6099748297570863,5,5
2024-11-22,1050,鉱業,6.534137200586605,0.5993626727091194,5,5
2024-11-29,1050,鉱業,6.433110640378034,0.5900957186672326,5,5
2024-12-06,1050,鉱業,6.495030145021997,0.5957754646929051,5,5
2024-12-13,1050,鉱業,6.397262506110477,0.5868074446523697,5,5
2024-12-20,1050,鉱業,6.327195698223887,0.5803803636233192,5,5
2024-12-27,1050,鉱業,6.3988919667590025,0.5869569116530453,5,5
2024-12-30,1050,鉱業,6.421704415838357,0.5890494496625035,5,5
2025-01-10,1050,鉱業,6.354896529248818,0.5829213026348044,5,5
2025-01-17,1050,鉱業,6.423333876486883,0.5891989166631791,5,5
2025-01-24,1050,鉱業,6.149584487534626,0.5640884605496799,5,5
2025-01-31,1050,鉱業,6.094182825484764,0.5590065825267098,5,5
2025-02-07,1050,鉱業,6.072999837053935,0.5570635115179271,5,5
2025-02-14,1050,鉱業,6.886227544910179,0.471285722091689,5,5
2025-02-21,1050,鉱業,6.94973688985665,0.4756322307275807,5,5
2025-02-28,1050,鉱業,6.918889493739793,0.4735210693901476,5,5
2025-03-07,1050,鉱業,7.004173471239339,0.47935780955834506,5,5
2025-03-14,1050,鉱業,7.205588822355289,0.49314245123217315,5,5
2025-03-21,1050,鉱業,7.635637815278534,0.5225745239952114,5,5
2025-03-28,1050,鉱業,7.670114316820904,0.5249340572546956,5,5
2025-04-04,1050,鉱業,6.813645436399927,0.4663182836506699,5,5
2025-04-11,1050,鉱業,6.436218472146615,0.44048760375737045,5,5
2025-04-18,1050,鉱業,6.744692433315188,0.4615992171317017,5,5
2025-04-25,1050,鉱業,6.592270005443658,0.4511675964055616,5,5
2025-05-02,1050,鉱業,6.619488296135002,0.45303038582094374,5,5
2025-05-09,1050,鉱業,6.639448375975322,0.454396431392224,5,5
2025-05-16,1050,鉱業,8.607011857033182,0.48928091707440075,5,5
2025-05-23,1050,鉱業,8.504648980636356,0.4834619170695516,5,5
2025-05-30,1050,鉱業,8.547300179135034,0.4858865004049054,5,5
2025-06-06,1050,鉱業,8.47905826153715,0.49053454605063807,5,5
2025-06-13,1050,鉱業,9.007933122920754,0.5271694045531541,5,5
2025-06-20,1050,鉱業,8.948221445022606,0.5270452185921286,5,5
2025-06-27,1050,鉱業,8.607011857033182,0.4942601248814024,5,5
2025-07-04,1050,鉱業,8.905570246523927,0.5100317419316381,5,5
2025-07-11,1050,鉱業,8.931160965623134,0.5148749944116318,5,5
2025-07-18,1050,鉱業,8.888509767124456,0.507423836750103,5,5
2025-07-25,1050,鉱業,9.118826239017316,0.5223261520731605,5,5
2025-08-01,1050,鉱業,9.442975347607268,0.5368027504473356,5,5
2025-08-08,1050,鉱業,9.011244668476154,0.5634731671362276,5,5
2025-08-15,1050,鉱業,9.212873206669252,0.5816870414433389,5,5
2025-08-22,1050,鉱業,9.22062815044591,0.6031712127007466,5,5
2025-08-29,1050,鉱業,9.422256688639008,0.6254004997243072,5,5
2025-09-05,1050,鉱業,9.64715005816208,0.6471330429037658,5,5
2025-09-12,1050,鉱業,9.569600620395503,0.657316291707855,5,5
2025-09-19,1050,鉱業,9.848778596355178,0.648995832319148,5,5
2025-09-26,1050,鉱業,10.391624660721211,0.6892320836914029,5,5
2025-10-03,1050,鉱業,9.724699495928656,0.6452702534883836,5,5
2025-10-10,1050,鉱業,9.786739046141916,0.6643948914863073,5,5
2025-10-17,1050,鉱業,9.507561070182241,0.6590548951622117,5,5
2025-10-24,1050,鉱業,10.221015897634743,0.7076116059231736,5,5
2025-10-31,1050,鉱業,9.972857696781698,0.7056246305467659,5,5
2025-11-07,1050,鉱業,12.971610703431917,0.7191609002985431,5,5
2025-11-14,1050,鉱業,12.378622785560745,0.7885808525117853,5,5
2025-11-21,1050,鉱業,12.656585872062857,0.7873389929015305,5,5
2025-11-28,1050,鉱業,13.601660366170039,0.8273268723517344,5,5
2025-12-05,1050,鉱業,13.082795938032763,0.7880841086676834,5,5
2025-12-12,1050,鉱業,13.045734193165815,0.7908161998102439,5,5
2025-12-19,1050,鉱業,13.416351641835298,0.7823715544605114,5,5
2025-12-26,1050,鉱業,13.879623452672153,0.7811296948502566,5,5
2025-12-30,1050,鉱業,14.157586539174265,0.7766590002533394,5,5
2026-01-09,1050,鉱業,14.194648284041213,0.8510287507091906,5,5
2026-01-16,1050,鉱業,15.213846267882293,0.9135830007613192,5,5
2026-01-23,1050,鉱業,15.658587206285672,0.9150377507625315,5,5
2026-01-30,1050,鉱業,15.69564895115262,0.9184321674320268,5,5
2026-02-06,1050,鉱業,16.918686531761917,0.994079167495066,5,5
2026-02-13,1050,鉱業,19.36358628871658,1.084273667570228,5,5
2026-02-20,1050,鉱業,21.905851446972587,1.1429485842857905,5,5
2026-02-27,1050,鉱業,22.541417736536587,1.156526250963772,5,5
2026-03-06,1050,鉱業,21.524511673234187,1.1691340843076117,5,5
2026-03-13,1050,鉱業,22.35294117647059,1.2472056677060046,5,5
2026-03-19,1050,鉱業,20.20981641064069,1.256419084380349,5,5
2026-03-27,1050,鉱業,19.842637692019483,1.291818001076515,5,5
2026-04-03,1050,鉱業,19.505432746346948,1.2496302510413586,5,5
2026-04-10,1050,鉱業,19.82015736230798,1.1574960842979134,5,5
2026-04-17,1050,鉱業,19.346675868414998,1.1385843342821536,5,5
2026-04-24,1050,鉱業,18.19645732689211,1.092517250910431,5,5
2021-04-30,2050,建設業,7.373454630277582,0.5753409697616851,27,13
2021-05-07,2050,建設業,7.880864522930944,0.5733388341503665,33,19
2021-05-14,2050,建設業,9.715949011341966,0.607453939620012,103,92
2021-05-21,2050,建設業,9.70751501141789,0.6022353239049445,108,97
2021-05-28,2050,建設業,9.807013635549353,0.6219139347133098,112,98
2021-06-04,2050,建設業,9.857328145265889,0.6219571640919787,111,97
2021-06-11,2050,建設業,9.728988477735335,0.6137950194556391,114,98
2021-06-18,2050,建設業,9.857328145265889,0.6258282587852461,121,102
2021-06-25,2050,建設業,10.037170905218462,0.6340096102509343,120,101
2021-07-02,2050,建設業,9.892574666509267,0.6446269960685337,119,101
2021-07-09,2050,建設業,9.84428609131697,0.6377277390113855,121,103
2021-07-16,2050,建設業,10.002639218791238,0.662122162930478,127,106
2021-07-21,2050,建設業,10.019455252918288,0.6577878837095987,127,107
2021-07-30,2050,建設業,10.083043789259706,0.6651540250551584,126,106
2021-08-06,2050,建設業,9.75105800830349,0.635824595265792,122,106
2021-08-13,2050,建設業,9.97469703023039,0.6589052850136125,121,109
2021-08-20,2050,建設業,9.869215291750502,0.6265883378233529,121,111
2021-08-27,2050,建設業,10.06490579644821,0.6432620884095354,121,110
2021-09-03,2050,建設業,10.208510796022967,0.6764791535213318,120,111
2021-09-10,2050,建設業,10.51084250524109,0.6734456147163035,122,111
2021-09-17,2050,建設業,10.573899371069182,0.6851720455539071,123,111
2021-09-24,2050,建設業,10.405693950177936,0.6688378743347366,123,111
2021-10-01,2050,建設業,9.923176502571021,0.6456583992622433,122,111
2021-10-08,2050,建設業,9.948015941096505,0.6564633065639613,118,108
2021-10-15,2050,建設業,9.803765367901985,0.6573093893559457,122,115
2021-10-22,2050,建設業,9.866987126475252,0.6438609463149729,120,114
2021-10-29,2050,建設業,9.801243967298092,0.639310943667482,118,111
2021-11-05,2050,建設業,9.492044332527255,0.6199185281897109,118,112
2021-11-12,2050,建設業,9.518497032442323,0.646361336837658,123,117
2021-11-19,2050,建設業,9.431067044381493,0.6464921815992282,119,112
2021-11-26,2050,建設業,9.409252669039146,0.6193522399708276,123,116
2021-12-03,2050,建設業,9.393472115137497,0.6308776011051416,121,114
2021-12-10,2050,建設業,9.509828950727597,0.6339441723913153,121,114
2021-12-17,2050,建設業,9.515745309477712,0.6406640770499654,122,117
2021-12-24,2050,建設業,9.153024911032029,0.6343106005902943,119,114
2021-12-30,2050,建設業,9.3,0.6437787931859319,123,118
2022-01-07,2050,建設業,9.258567098284754,0.6432842057549583,120,116
2022-01-14,2050,建設業,9.24476988511878,0.6419857965765725,122,117
2022-01-21,2050,建設業,9.431067044381493,0.6369073316833298,121,118
2022-01-28,2050,建設業,9.376410152865853,0.6252637113102617,122,116
2022-02-04,2050,建設業,9.474126549740326,0.6511065790467557,120,115
2022-02-10,2050,建設業,9.464306375101238,0.6505729834624774,121,118
2022-02-18,2050,建設業,9.461816357003922,0.6329936110159784,120,121
2022-02-25,2050,建設業,9.302826766279946,0.6282697780979487,121,121
2022-03-04,2050,建設業,9.400145840286857,0.6251115517906058,122,122
2022-03-11,2050,建設業,9.20377239828127,0.6331417589859227,118,120
2022-03-18,2050,建設業,9.33427253479169,0.6282697780979487,122,125
2022-03-25,2050,建設業,9.441612604263208,0.6369390537691231,123,126
2022-04-01,2050,建設業,9.514894079045975,0.6237625549891977,124,127
2022-04-08,2050,建設業,9.346335517293921,0.6305448736316102,119,122
2022-04-15,2050,建設業,9.272484611964938,0.6322380941847124,120,124
2022-04-22,2050,建設業,9.408859225881502,0.6340594790562941,122,126
2022-04-28,2050,建設業,9.532047765728512,0.6198078550041846,125,129
2022-05-06,2050,建設業,9.610783388402336,0.6249556031432694,124,128
2022-05-13,2050,建設業,9.359044685429765,0.6167701585927714,127,128
2022-05-20,2050,建設業,9.418271029980456,0.6087273622510205,123,124
2022-05-27,2050,建設業,9.561189810219856,0.602622668358537,127,128
2022-06-03,2050,建設業,9.498030015940328,0.6120998208630104,125,126
2022-06-10,2050,建設業,9.60279353993889,0.6113558626729083,127,128
2022-06-17,2050,建設業,9.40511754522661,0.6012233029178783,128,129
2022-06-24,2050,建設業,9.532436182486801,0.6096460443196631,128,129
2022-07-01,2050,建設業,9.626091016845658,0.6265575510110557,125,126
2022-07-08,2050,建設業,9.563529903694162,0.6129173211143522,130,131
2022-07-15,2050,建設業,9.446652460718607,0.6280843241485923,128,128
2022-07-22,2050,建設業,9.745464905866466,0.6449071266807935,128,128
2022-07-29,2050,建設業,9.818917452015592,0.6444319227394955,129,129
2022-08-05,2050,建設業,9.703676841251,0.6297525913885387,128,128
2022-08-12,2050,建設業,9.736806218464476,0.6131740690134657,131,131
2022-08-19,2050,建設業,9.852469531751122,0.6366973172888272,129,129
2022-08-26,2050,建設業,9.778247096092924,0.6447885535766507,127,127
2022-09-02,2050,建設業,9.800307219662058,0.6319497202845501,129,129
2022-09-09,2050,建設業,9.763339539397242,0.631439807812699,128,128
2022-09-16,2050,建設業,9.712027103331451,0.6262100531578464,131,131
